# /lscratch1/kbferre/app-traces/mutrino/sparc/128/rank-000.txt
 delta	 tstmp
33	 1511284248656442
34	 1511284248656476
26	 1511284248656502
38	 1511284248656540
640554	 1511284249297094
983665	 1511284250280759
13331	 1511284250294090
4998	 1511284250299088
353	 1511284250299441
33	 1511284250299474
30	 1511284250299504
36	 1511284250299540
32	 1511284250299572
32	 1511284250299604
29	 1511284250299633
639339	 1511284250938972
994206	 1511284251933178
12059	 1511284251945237
5252	 1511284251950489
161	 1511284251950650
37	 1511284251950687
40	 1511284251950727
29	 1511284251950756
32	 1511284251950788
31	 1511284251950819
30	 1511284251950849
639449	 1511284252590298
986107	 1511284253576405
12056	 1511284253588461
4983	 1511284253593444
393	 1511284253593837
45	 1511284253593882
35	 1511284253593917
30	 1511284253593947
33	 1511284253593980
36	 1511284253594016
30	 1511284253594046
640307	 1511284254234353
1007813	 1511284255242166
2603	 1511284255244769
5021	 1511284255249790
472	 1511284255250262
40	 1511284255250302
44	 1511284255250346
30	 1511284255250376
44	 1511284255250420
38	 1511284255250458
30	 1511284255250488
639816	 1511284255890304
998046	 1511284256888350
11778	 1511284256900128
4959	 1511284256905087
450	 1511284256905537
36	 1511284256905573
29	 1511284256905602
29	 1511284256905631
35	 1511284256905666
38	 1511284256905704
30	 1511284256905734
648426	 1511284257554160
982332	 1511284258536492
11838	 1511284258548330
4945	 1511284258553275
608	 1511284258553883
57	 1511284258553940
38	 1511284258553978
55	 1511284258554033
57	 1511284258554090
41	 1511284258554131
55	 1511284258554186
640124	 1511284259194310
997360	 1511284260191670
9459	 1511284260201129
5021	 1511284260206150
510	 1511284260206660
87	 1511284260206747
82	 1511284260206829
77	 1511284260206906
75	 1511284260206981
72	 1511284260207053
67	 1511284260207120
639277	 1511284260846397
986741	 1511284261833138
11890	 1511284261845028
5155	 1511284261850183
280	 1511284261850463
77	 1511284261850540
106	 1511284261850646
103	 1511284261850749
84	 1511284261850833
135	 1511284261850968
91	 1511284261851059
640851	 1511284262491910
985878	 1511284263477788
11537	 1511284263489325
5051	 1511284263494376
382	 1511284263494758
122	 1511284263494880
120	 1511284263495000
103	 1511284263495103
112	 1511284263495215
90	 1511284263495305
127	 1511284263495432
639979	 1511284264135411
1003436	 1511284265138847
2985	 1511284265141832
5046	 1511284265146878
446	 1511284265147324
103	 1511284265147427
140	 1511284265147567
116	 1511284265147683
108	 1511284265147791
121	 1511284265147912
105	 1511284265148017
639210	 1511284265787227
987284	 1511284266774511
10971	 1511284266785482
5061	 1511284266790543
442	 1511284266790985
132	 1511284266791117
125	 1511284266791242
82	 1511284266791324
148	 1511284266791472
116	 1511284266791588
125	 1511284266791713
641095	 1511284267432808
984834	 1511284268417642
12567	 1511284268430209
5033	 1511284268435242
404	 1511284268435646
141	 1511284268435787
119	 1511284268435906
127	 1511284268436033
157	 1511284268436190
97	 1511284268436287
110	 1511284268436397
640125	 1511284269076522
985062	 1511284270061584
11407	 1511284270072991
5059	 1511284270078050
380	 1511284270078430
146	 1511284270078576
145	 1511284270078721
78	 1511284270078799
151	 1511284270078950
116	 1511284270079066
106	 1511284270079172
639074	 1511284270718246
986623	 1511284271704869
11396	 1511284271716265
5018	 1511284271721283
516	 1511284271721799
128	 1511284271721927
131	 1511284271722058
102	 1511284271722160
124	 1511284271722284
95	 1511284271722379
116	 1511284271722495
641036	 1511284272363531
984834	 1511284273348365
14224	 1511284273362589
4927	 1511284273367516
469	 1511284273367985
122	 1511284273368107
110	 1511284273368217
115	 1511284273368332
132	 1511284273368464
123	 1511284273368587
134	 1511284273368721
640169	 1511284274008890
986614	 1511284274995504
12347	 1511284275007851
5097	 1511284275012948
411	 1511284275013359
133	 1511284275013492
139	 1511284275013631
97	 1511284275013728
125	 1511284275013853
133	 1511284275013986
118	 1511284275014104
639847	 1511284275653951
984956	 1511284276638907
12529	 1511284276651436
4999	 1511284276656435
515	 1511284276656950
84	 1511284276657034
114	 1511284276657148
156	 1511284276657304
131	 1511284276657435
88	 1511284276657523
114	 1511284276657637
641969	 1511284277299606
984103	 1511284278283709
12627	 1511284278296336
5070	 1511284278301406
494	 1511284278301900
130	 1511284278302030
91	 1511284278302121
127	 1511284278302248
106	 1511284278302354
131	 1511284278302485
106	 1511284278302591
639352	 1511284278941943
985880	 1511284279927823
11478	 1511284279939301
5032	 1511284279944333
460	 1511284279944793
107	 1511284279944900
105	 1511284279945005
103	 1511284279945108
99	 1511284279945207
107	 1511284279945314
150	 1511284279945464
640356	 1511284280585820
993735	 1511284281579555
3551	 1511284281583106
5020	 1511284281588126
407	 1511284281588533
131	 1511284281588664
111	 1511284281588775
121	 1511284281588896
110	 1511284281589006
139	 1511284281589145
105	 1511284281589250
640398	 1511284282229648
985798	 1511284283215446
12724	 1511284283228170
5037	 1511284283233207
494	 1511284283233701
135	 1511284283233836
115	 1511284283233951
102	 1511284283234053
116	 1511284283234169
142	 1511284283234311
85	 1511284283234396
639521	 1511284283873917
986097	 1511284284860014
14062	 1511284284874076
5007	 1511284284879083
465	 1511284284879548
153	 1511284284879701
108	 1511284284879809
95	 1511284284879904
97	 1511284284880001
120	 1511284284880121
102	 1511284284880223
639998	 1511284285520221
986142	 1511284286506363
12542	 1511284286518905
4961	 1511284286523866
525	 1511284286524391
105	 1511284286524496
123	 1511284286524619
108	 1511284286524727
124	 1511284286524851
81	 1511284286524932
125	 1511284286525057
641154	 1511284287166211
985426	 1511284288151637
12135	 1511284288163772
5017	 1511284288168789
472	 1511284288169261
112	 1511284288169373
134	 1511284288169507
112	 1511284288169619
104	 1511284288169723
114	 1511284288169837
101	 1511284288169938
639759	 1511284288809697
985871	 1511284289795568
16818	 1511284289812386
5096	 1511284289817482
406	 1511284289817888
109	 1511284289817997
136	 1511284289818133
106	 1511284289818239
110	 1511284289818349
115	 1511284289818464
91	 1511284289818555
640128	 1511284290458683
997391	 1511284291456074
12494	 1511284291468568
5045	 1511284291473613
428	 1511284291474041
122	 1511284291474163
94	 1511284291474257
100	 1511284291474357
118	 1511284291474475
113	 1511284291474588
121	 1511284291474709
640638	 1511284292115347
985255	 1511284293100602
11914	 1511284293112516
5171	 1511284293117687
344	 1511284293118031
100	 1511284293118131
145	 1511284293118276
100	 1511284293118376
94	 1511284293118470
93	 1511284293118563
206	 1511284293118769
639170	 1511284293757939
986369	 1511284294744308
12608	 1511284294756916
5006	 1511284294761922
479	 1511284294762401
108	 1511284294762509
125	 1511284294762634
77	 1511284294762711
147	 1511284294762858
103	 1511284294762961
87	 1511284294763048
640792	 1511284295403840
1004739	 1511284296408579
21923	 1511284296430502
5020	 1511284296435522
409	 1511284296435931
114	 1511284296436045
99	 1511284296436144
101	 1511284296436245
120	 1511284296436365
99	 1511284296436464
115	 1511284296436579
641322	 1511284297077901
985292	 1511284298063193
13877	 1511284298077070
5079	 1511284298082149
422	 1511284298082571
116	 1511284298082687
113	 1511284298082800
128	 1511284298082928
103	 1511284298083031
155	 1511284298083186
105	 1511284298083291
640200	 1511284298723491
993784	 1511284299717275
14809	 1511284299732084
5058	 1511284299737142
477	 1511284299737619
115	 1511284299737734
135	 1511284299737869
183	 1511284299738052
150	 1511284299738202
109	 1511284299738311
193	 1511284299738504
640561	 1511284300379065
984542	 1511284301363607
11482	 1511284301375089
4994	 1511284301380083
411	 1511284301380494
56	 1511284301380550
32	 1511284301380582
52	 1511284301380634
36	 1511284301380670
46	 1511284301380716
37	 1511284301380753
640340	 1511284302021093
983441	 1511284303004534
12696	 1511284303017230
5006	 1511284303022236
376	 1511284303022612
41	 1511284303022653
49	 1511284303022702
54	 1511284303022756
46	 1511284303022802
96	 1511284303022898
41	 1511284303022939
639297	 1511284303662236
1002393	 1511284304664629
13330	 1511284304677959
4977	 1511284304682936
426	 1511284304683362
65	 1511284304683427
77	 1511284304683504
51	 1511284304683555
48	 1511284304683603
45	 1511284304683648
59	 1511284304683707
640222	 1511284305323929
1001862	 1511284306325791
10944	 1511284306336735
5080	 1511284306341815
609	 1511284306342424
52	 1511284306342476
43	 1511284306342519
65	 1511284306342584
44	 1511284306342628
63	 1511284306342691
66	 1511284306342757
640713	 1511284306983470
988741	 1511284307972211
13503	 1511284307985714
5040	 1511284307990754
356	 1511284307991110
34	 1511284307991144
83	 1511284307991227
66	 1511284307991293
56	 1511284307991349
69	 1511284307991418
63	 1511284307991481
640221	 1511284308631702
1021183	 1511284309652885
18314	 1511284309671199
4926	 1511284309676125
440	 1511284309676565
42	 1511284309676607
44	 1511284309676651
60	 1511284309676711
30	 1511284309676741
61	 1511284309676802
26	 1511284309676828
640282	 1511284310317110
1024209	 1511284311341319
14431	 1511284311355750
5020	 1511284311360770
372	 1511284311361142
62	 1511284311361204
63	 1511284311361267
94	 1511284311361361
41	 1511284311361402
89	 1511284311361491
23	 1511284311361514
639812	 1511284312001326
1029167	 1511284313030493
10716	 1511284313041209
5045	 1511284313046254
334	 1511284313046588
88	 1511284313046676
53	 1511284313046729
65	 1511284313046794
95	 1511284313046889
35	 1511284313046924
47	 1511284313046971
640227	 1511284313687198
1025251	 1511284314712449
13589	 1511284314726038
5021	 1511284314731059
349	 1511284314731408
75	 1511284314731483
82	 1511284314731565
49	 1511284314731614
70	 1511284314731684
68	 1511284314731752
47	 1511284314731799
640614	 1511284315372413
1016000	 1511284316388413
17749	 1511284316406162
4947	 1511284316411109
432	 1511284316411541
58	 1511284316411599
46	 1511284316411645
91	 1511284316411736
64	 1511284316411800
34	 1511284316411834
39	 1511284316411873
641235	 1511284317053108
1001386	 1511284318054494
13179	 1511284318067673
5017	 1511284318072690
395	 1511284318073085
47	 1511284318073132
75	 1511284318073207
58	 1511284318073265
61	 1511284318073326
66	 1511284318073392
35	 1511284318073427
638938	 1511284318712365
1020386	 1511284319732751
22808	 1511284319755559
5010	 1511284319760569
348	 1511284319760917
52	 1511284319760969
63	 1511284319761032
54	 1511284319761086
86	 1511284319761172
40	 1511284319761212
45	 1511284319761257
640115	 1511284320401372
1014881	 1511284321416253
23114	 1511284321439367
4957	 1511284321444324
429	 1511284321444753
36	 1511284321444789
99	 1511284321444888
66	 1511284321444954
54	 1511284321445008
37	 1511284321445045
63	 1511284321445108
639913	 1511284322085021
984994	 1511284323070015
12278	 1511284323082293
5032	 1511284323087325
350	 1511284323087675
53	 1511284323087728
43	 1511284323087771
59	 1511284323087830
43	 1511284323087873
47	 1511284323087920
45	 1511284323087965
639775	 1511284323727740
1013483	 1511284324741223
29349	 1511284324770572
4907	 1511284324775479
472	 1511284324775951
62	 1511284324776013
43	 1511284324776056
33	 1511284324776089
61	 1511284324776150
42	 1511284324776192
43	 1511284324776235
640204	 1511284325416439
1027022	 1511284326443461
24569	 1511284326468030
5006	 1511284326473036
359	 1511284326473395
61	 1511284326473456
58	 1511284326473514
50	 1511284326473564
46	 1511284326473610
56	 1511284326473666
7410	 1511284326481076
640793	 1511284327121869
1013080	 1511284328134949
27984	 1511284328162933
4933	 1511284328167866
415	 1511284328168281
55	 1511284328168336
43	 1511284328168379
51	 1511284328168430
57	 1511284328168487
45	 1511284328168532
60	 1511284328168592
639108	 1511284328807700
1006984	 1511284329814684
11891	 1511284329826575
4927	 1511284329831502
443	 1511284329831945
78	 1511284329832023
62	 1511284329832085
80	 1511284329832165
59	 1511284329832224
75	 1511284329832299
70	 1511284329832369
640144	 1511284330472513
1019745	 1511284331492258
18642	 1511284331510900
4992	 1511284331515892
602	 1511284331516494
48	 1511284331516542
59	 1511284331516601
65	 1511284331516666
37	 1511284331516703
47	 1511284331516750
61	 1511284331516811
640360	 1511284332157171
1100004	 1511284333257175
5756	 1511284333262931
4977	 1511284333267908
392	 1511284333268300
51	 1511284333268351
68	 1511284333268419
54	 1511284333268473
57	 1511284333268530
45	 1511284333268575
53	 1511284333268628
639037	 1511284333907665
985939	 1511284334893604
14129	 1511284334907733
4995	 1511284334912728
434	 1511284334913162
48	 1511284334913210
58	 1511284334913268
51	 1511284334913319
51	 1511284334913370
59	 1511284334913429
35	 1511284334913464
640368	 1511284335553832
1020392	 1511284336574224
10488	 1511284336584712
5065	 1511284336589777
347	 1511284336590124
36	 1511284336590160
51	 1511284336590211
52	 1511284336590263
62	 1511284336590325
55	 1511284336590380
50	 1511284336590430
641125	 1511284337231555
998392	 1511284338229947
3751	 1511284338233698
5000	 1511284338238698
314	 1511284338239012
38	 1511284338239050
28	 1511284338239078
15	 1511284338239093
16	 1511284338239109
26	 1511284338239135
26	 1511284338239161
639949	 1511284338879110
1005558	 1511284339884668
21283	 1511284339905951
5022	 1511284339910973
337	 1511284339911310
21	 1511284339911331
21	 1511284339911352
17	 1511284339911369
16	 1511284339911385
26	 1511284339911411
19	 1511284339911430
639991	 1511284340551421
1018253	 1511284341569674
29268	 1511284341598942
4916	 1511284341603858
394	 1511284341604252
28	 1511284341604280
18	 1511284341604298
18	 1511284341604316
17	 1511284341604333
17	 1511284341604350
28	 1511284341604378
640043	 1511284342244421
1027606	 1511284343272027
11369	 1511284343283396
4991	 1511284343288387
421	 1511284343288808
34	 1511284343288842
30	 1511284343288872
16	 1511284343288888
16	 1511284343288904
16	 1511284343288920
24	 1511284343288944
639396	 1511284343928340
1019072	 1511284344947412
32844	 1511284344980256
5002	 1511284344985258
358	 1511284344985616
26	 1511284344985642
26	 1511284344985668
16	 1511284344985684
16	 1511284344985700
16	 1511284344985716
16	 1511284344985732
639812	 1511284345625544
990592	 1511284346616136
14785	 1511284346630921
5033	 1511284346635954
323	 1511284346636277
32	 1511284346636309
17	 1511284346636326
17	 1511284346636343
30	 1511284346636373
24	 1511284346636397
16	 1511284346636413
641269	 1511284347277682
1030950	 1511284348308632
16771	 1511284348325403
4992	 1511284348330395
395	 1511284348330790
19	 1511284348330809
18	 1511284348330827
28	 1511284348330855
18	 1511284348330873
18	 1511284348330891
16	 1511284348330907
639404	 1511284348970311
1016371	 1511284349986682
12648	 1511284349999330
4931	 1511284350004261
418	 1511284350004679
20	 1511284350004699
30	 1511284350004729
16	 1511284350004745
31	 1511284350004776
17	 1511284350004793
17	 1511284350004810
639703	 1511284350644513
1005770	 1511284351650283
10840	 1511284351661123
4991	 1511284351666114
373	 1511284351666487
23	 1511284351666510
20	 1511284351666530
19	 1511284351666549
25	 1511284351666574
18	 1511284351666592
17	 1511284351666609
639696	 1511284352306305
1016464	 1511284353322769
12955	 1511284353335724
5024	 1511284353340748
470	 1511284353341218
49	 1511284353341267
32	 1511284353341299
18	 1511284353341317
21	 1511284353341338
32	 1511284353341370
49	 1511284353341419
639570	 1511284353980989
1026495	 1511284355007484
17803	 1511284355025287
5175	 1511284355030462
194	 1511284355030656
36	 1511284355030692
20	 1511284355030712
22	 1511284355030734
28	 1511284355030762
22	 1511284355030784
18	 1511284355030802
639281	 1511284355670083
1017724	 1511284356687807
18694	 1511284356706501
4984	 1511284356711485
348	 1511284356711833
35	 1511284356711868
28	 1511284356711896
25	 1511284356711921
32	 1511284356711953
21	 1511284356711974
26	 1511284356712000
640842	 1511284357352842
987089	 1511284358339931
22472	 1511284358362403
4964	 1511284358367367
409	 1511284358367776
26	 1511284358367802
29	 1511284358367831
42	 1511284358367873
26	 1511284358367899
24	 1511284358367923
34	 1511284358367957
639134	 1511284359007091
1020880	 1511284360027971
13909	 1511284360041880
5024	 1511284360046904
342	 1511284360047246
33	 1511284360047279
33	 1511284360047312
26	 1511284360047338
27	 1511284360047365
29	 1511284360047394
27	 1511284360047421
638849	 1511284360686270
989198	 1511284361675468
21010	 1511284361696478
4964	 1511284361701442
417	 1511284361701859
41	 1511284361701900
35	 1511284361701935
28	 1511284361701963
34	 1511284361701997
24	 1511284361702021
30	 1511284361702051
639797	 1511284362341848
1015828	 1511284363357676
27880	 1511284363385556
5012	 1511284363390568
381	 1511284363390949
34	 1511284363390983
35	 1511284363391018
31	 1511284363391049
43	 1511284363391092
38	 1511284363391130
29	 1511284363391159
639173	 1511284364030332
987623	 1511284365017955
13142	 1511284365031097
4945	 1511284365036042
351	 1511284365036393
35	 1511284365036428
30	 1511284365036458
32	 1511284365036490
43	 1511284365036533
27	 1511284365036560
44	 1511284365036604
639638	 1511284365676242
991844	 1511284366668086
8000	 1511284366676086
5002	 1511284366681088
428	 1511284366681516
42	 1511284366681558
59	 1511284366681617
70	 1511284366681687
44	 1511284366681731
57	 1511284366681788
48	 1511284366681836
641462	 1511284367323298
1022349	 1511284368345647
17872	 1511284368363519
4962	 1511284368368481
609	 1511284368369090
63	 1511284368369153
60	 1511284368369213
64	 1511284368369277
62	 1511284368369339
65	 1511284368369404
63	 1511284368369467
639627	 1511284369009094
1027581	 1511284370036675
4268	 1511284370040943
5013	 1511284370045956
383	 1511284370046339
56	 1511284370046395
86	 1511284370046481
50	 1511284370046531
73	 1511284370046604
53	 1511284370046657
70	 1511284370046727
638819	 1511284370685546
1024527	 1511284371710073
8810	 1511284371718883
4941	 1511284371723824
463	 1511284371724287
77	 1511284371724364
80	 1511284371724444
76	 1511284371724520
66	 1511284371724586
50	 1511284371724636
63	 1511284371724699
639800	 1511284372364499
1039017	 1511284373403516
8550	 1511284373412066
5086	 1511284373417152
427	 1511284373417579
71	 1511284373417650
88	 1511284373417738
65	 1511284373417803
78	 1511284373417881
67	 1511284373417948
96	 1511284373418044
640031	 1511284374058075
1017086	 1511284375075161
30383	 1511284375105544
5038	 1511284375110582
382	 1511284375110964
97	 1511284375111061
100	 1511284375111161
69	 1511284375111230
89	 1511284375111319
79	 1511284375111398
73	 1511284375111471
638903	 1511284375750374
1000511	 1511284376750885
19912	 1511284376770797
4991	 1511284376775788
432	 1511284376776220
97	 1511284376776317
63	 1511284376776380
66	 1511284376776446
120	 1511284376776566
62	 1511284376776628
109	 1511284376776737
640295	 1511284377417032
1014893	 1511284378431925
18773	 1511284378450698
4961	 1511284378455659
440	 1511284378456099
101	 1511284378456200
92	 1511284378456292
130	 1511284378456422
111	 1511284378456533
69	 1511284378456602
122	 1511284378456724
639486	 1511284379096210
1044025	 1511284380140235
3449	 1511284380143684
5051	 1511284380148735
399	 1511284380149134
123	 1511284380149257
77	 1511284380149334
59	 1511284380149393
83	 1511284380149476
99	 1511284380149575
95	 1511284380149670
638731	 1511284380788401
1047294	 1511284381835695
4851	 1511284381840546
5006	 1511284381845552
455	 1511284381846007
74	 1511284381846081
43	 1511284381846124
34	 1511284381846158
52	 1511284381846210
86	 1511284381846296
38	 1511284381846334
639820	 1511284382486154
1018184	 1511284383504338
29539	 1511284383533877
5066	 1511284383538943
360	 1511284383539303
110	 1511284383539413
89	 1511284383539502
95	 1511284383539597
104	 1511284383539701
92	 1511284383539793
86	 1511284383539879
639715	 1511284384179594
1039380	 1511284385218974
3597	 1511284385222571
5054	 1511284385227625
404	 1511284385228029
86	 1511284385228115
85	 1511284385228200
91	 1511284385228291
107	 1511284385228398
107	 1511284385228505
93	 1511284385228598
639741	 1511284385868339
1013565	 1511284386881904
4511	 1511284386886415
5039	 1511284386891454
416	 1511284386891870
92	 1511284386891962
71	 1511284386892033
103	 1511284386892136
62	 1511284386892198
88	 1511284386892286
70	 1511284386892356
639800	 1511284387532156
1009023	 1511284388541179
27404	 1511284388568583
5025	 1511284388573608
437	 1511284388574045
132	 1511284388574177
65	 1511284388574242
123	 1511284388574365
124	 1511284388574489
60	 1511284388574549
102	 1511284388574651
639489	 1511284389214140
1000491	 1511284390214631
3764	 1511284390218395
4965	 1511284390223360
532	 1511284390223892
116	 1511284390224008
147	 1511284390224155
109	 1511284390224264
117	 1511284390224381
114	 1511284390224495
144	 1511284390224639
639258	 1511284390863897
1020329	 1511284391884226
30117	 1511284391914343
5054	 1511284391919397
409	 1511284391919806
120	 1511284391919926
129	 1511284391920055
113	 1511284391920168
128	 1511284391920296
89	 1511284391920385
127	 1511284391920512
639728	 1511284392560240
1017240	 1511284393577480
26144	 1511284393603624
5073	 1511284393608697
463	 1511284393609160
101	 1511284393609261
96	 1511284393609357
118	 1511284393609475
159	 1511284393609634
135	 1511284393609769
133	 1511284393609902
639991	 1511284394249893
986631	 1511284395236524
12591	 1511284395249115
5059	 1511284395254174
508	 1511284395254682
101	 1511284395254783
102	 1511284395254885
87	 1511284395254972
91	 1511284395255063
125	 1511284395255188
108	 1511284395255296
639298	 1511284395894594
1027239	 1511284396921833
9051	 1511284396930884
5112	 1511284396935996
378	 1511284396936374
106	 1511284396936480
101	 1511284396936581
138	 1511284396936719
86	 1511284396936805
94	 1511284396936899
166	 1511284396937065
640455	 1511284397577520
1005834	 1511284398583354
17545	 1511284398600899
5014	 1511284398605913
424	 1511284398606337
117	 1511284398606454
133	 1511284398606587
135	 1511284398606722
97	 1511284398606819
70	 1511284398606889
159	 1511284398607048
639950	 1511284399246998
1023866	 1511284400270864
25346	 1511284400296210
4982	 1511284400301192
514	 1511284400301706
105	 1511284400301811
108	 1511284400301919
141	 1511284400302060
62	 1511284400302122
147	 1511284400302269
84	 1511284400302353
638696	 1511284400941049
994712	 1511284401935761
13355	 1511284401949116
5044	 1511284401954160
389	 1511284401954549
105	 1511284401954654
143	 1511284401954797
147	 1511284401954944
119	 1511284401955063
152	 1511284401955215
118	 1511284401955333
639361	 1511284402594694
987971	 1511284403582665
12629	 1511284403595294
5025	 1511284403600319
473	 1511284403600792
151	 1511284403600943
113	 1511284403601056
92	 1511284403601148
133	 1511284403601281
106	 1511284403601387
103	 1511284403601490
640331	 1511284404241821
989596	 1511284405231417
15716	 1511284405247133
4984	 1511284405252117
478	 1511284405252595
113	 1511284405252708
128	 1511284405252836
112	 1511284405252948
93	 1511284405253041
98	 1511284405253139
119	 1511284405253258
639515	 1511284405892773
1003291	 1511284406896064
18466	 1511284406914530
4998	 1511284406919528
464	 1511284406919992
110	 1511284406920102
45	 1511284406920147
111	 1511284406920258
39	 1511284406920297
60	 1511284406920357
44	 1511284406920401
641068	 1511284407561469
1014551	 1511284408576020
25401	 1511284408601421
5077	 1511284408606498
360	 1511284408606858
154	 1511284408607012
97	 1511284408607109
121	 1511284408607230
63	 1511284408607293
86	 1511284408607379
107	 1511284408607486
874	 1511284408608360
639449	 1511284409247809
1020955	 1511284410268764
12468	 1511284410281232
5028	 1511284410286260
385	 1511284410286645
164	 1511284410286809
105	 1511284410286914
141	 1511284410287055
103	 1511284410287158
119	 1511284410287277
123	 1511284410287400
638387	 1511284410925787
1015680	 1511284411941467
22935	 1511284411964402
5061	 1511284411969463
479	 1511284411969942
127	 1511284411970069
139	 1511284411970208
115	 1511284411970323
118	 1511284411970441
161	 1511284411970602
117	 1511284411970719
639236	 1511284412609955
1017569	 1511284413627524
24372	 1511284413651896
5161	 1511284413657057
423	 1511284413657480
113	 1511284413657593
133	 1511284413657726
132	 1511284413657858
176	 1511284413658034
105	 1511284413658139
115	 1511284413658254
639802	 1511284414298056
1004767	 1511284415302823
3787	 1511284415306610
5104	 1511284415311714
436	 1511284415312150
157	 1511284415312307
110	 1511284415312417
161	 1511284415312578
189	 1511284415312767
97	 1511284415312864
96	 1511284415312960
638383	 1511284415951343
1002865	 1511284416954208
4535	 1511284416958743
5036	 1511284416963779
359	 1511284416964138
62	 1511284416964200
29	 1511284416964229
53	 1511284416964282
85	 1511284416964367
62	 1511284416964429
42	 1511284416964471
639912	 1511284417604383
1011424	 1511284418615807
20257	 1511284418636064
5087	 1511284418641151
439	 1511284418641590
145	 1511284418641735
155	 1511284418641890
156	 1511284418642046
101	 1511284418642147
133	 1511284418642280
141	 1511284418642421
639685	 1511284419282106
1022038	 1511284420304144
24383	 1511284420328527
5180	 1511284420333707
403	 1511284420334110
140	 1511284420334250
121	 1511284420334371
159	 1511284420334530
143	 1511284420334673
98	 1511284420334771
131	 1511284420334902
638909	 1511284420973811
1027484	 1511284422001295
9309	 1511284422010604
4977	 1511284422015581
411	 1511284422015992
152	 1511284422016144
123	 1511284422016267
105	 1511284422016372
75	 1511284422016447
177	 1511284422016624
104	 1511284422016728
638590	 1511284422655318
1016616	 1511284423671934
14669	 1511284423686603
5045	 1511284423691648
443	 1511284423692091
131	 1511284423692222
141	 1511284423692363
141	 1511284423692504
111	 1511284423692615
121	 1511284423692736
110	 1511284423692846
639386	 1511284424332232
1016409	 1511284425348641
27728	 1511284425376369
4967	 1511284425381336
521	 1511284425381857
101	 1511284425381958
91	 1511284425382049
117	 1511284425382166
187	 1511284425382353
125	 1511284425382478
106	 1511284425382584
638623	 1511284426021207
1027120	 1511284427048327
12859	 1511284427061186
4993	 1511284427066179
394	 1511284427066573
67	 1511284427066640
65	 1511284427066705
45	 1511284427066750
51	 1511284427066801
51	 1511284427066852
54	 1511284427066906
639920	 1511284427706826
1027350	 1511284428734176
19368	 1511284428753544
5008	 1511284428758552
384	 1511284428758936
80	 1511284428759016
60	 1511284428759076
47	 1511284428759123
40	 1511284428759163
43	 1511284428759206
79	 1511284428759285
640043	 1511284429399328
1028439	 1511284430427767
16738	 1511284430444505
5055	 1511284430449560
412	 1511284430449972
81	 1511284430450053
56	 1511284430450109
81	 1511284430450190
59	 1511284430450249
51	 1511284430450300
55	 1511284430450355
639356	 1511284431089711
1033209	 1511284432122920
13713	 1511284432136633
5083	 1511284432141716
359	 1511284432142075
79	 1511284432142154
75	 1511284432142229
28	 1511284432142257
82	 1511284432142339
71	 1511284432142410
44	 1511284432142454
638243	 1511284432780697
1031869	 1511284433812566
6370	 1511284433818936
5026	 1511284433823962
366	 1511284433824328
66	 1511284433824394
53	 1511284433824447
42	 1511284433824489
57	 1511284433824546
50	 1511284433824596
38	 1511284433824634
639111	 1511284434463745
1030186	 1511284435493931
27771	 1511284435521702
5049	 1511284435526751
360	 1511284435527111
56	 1511284435527167
87	 1511284435527254
45	 1511284435527299
69	 1511284435527368
45	 1511284435527413
53	 1511284435527466
640521	 1511284436167987
1031368	 1511284437199355
15709	 1511284437215064
4942	 1511284437220006
407	 1511284437220413
60	 1511284437220473
45	 1511284437220518
45	 1511284437220563
46	 1511284437220609
45	 1511284437220654
43	 1511284437220697
639447	 1511284437860144
1033559	 1511284438893703
18442	 1511284438912145
5161	 1511284438917306
500	 1511284438917806
80	 1511284438917886
45	 1511284438917931
51	 1511284438917982
54	 1511284438918036
68	 1511284438918104
36	 1511284438918140
639464	 1511284439557604
1042127	 1511284440599731
16651	 1511284440616382
4935	 1511284440621317
553	 1511284440621870
35	 1511284440621905
32	 1511284440621937
31	 1511284440621968
32	 1511284440622000
27	 1511284440622027
34	 1511284440622061
639171	 1511284441261232
1035692	 1511284442296924
10422	 1511284442307346
5002	 1511284442312348
441	 1511284442312789
66	 1511284442312855
61	 1511284442312916
54	 1511284442312970
58	 1511284442313028
42	 1511284442313070
52	 1511284442313122
638249	 1511284442951371
1024229	 1511284443975600
22940	 1511284443998540
4915	 1511284444003455
455	 1511284444003910
49	 1511284444003959
46	 1511284444004005
45	 1511284444004050
62	 1511284444004112
57	 1511284444004169
47	 1511284444004216
638555	 1511284444642771
1035528	 1511284445678299
9518	 1511284445687817
5007	 1511284445692824
437	 1511284445693261
50	 1511284445693311
65	 1511284445693376
44	 1511284445693420
88	 1511284445693508
60	 1511284445693568
62	 1511284445693630
639694	 1511284446333324
1026157	 1511284447359481
13862	 1511284447373343
5013	 1511284447378356
697	 1511284447379053
46	 1511284447379099
101	 1511284447379200
64	 1511284447379264
58	 1511284447379322
84	 1511284447379406
85	 1511284447379491
639775	 1511284448019266
1034574	 1511284449053840
17119	 1511284449070959
5093	 1511284449076052
278	 1511284449076330
39	 1511284449076369
54	 1511284449076423
63	 1511284449076486
79	 1511284449076565
66	 1511284449076631
53	 1511284449076684
639196	 1511284449715880
1040506	 1511284450756386
5957	 1511284450762343
4974	 1511284450767317
364	 1511284450767681
29	 1511284450767710
29	 1511284450767739
33	 1511284450767772
25	 1511284450767797
44	 1511284450767841
21	 1511284450767862
639107	 1511284451406969
1033707	 1511284452440676
