# /lscratch1/kbferre/app-traces/mutrino/cth-st/128/rank-000.txt
 delta	 tstmp
10	 1519431278751882
10	 1519431278751892
11	 1519431278751903
9	 1519431278751912
10	 1519431278751922
10	 1519431278751932
10	 1519431278751942
10	 1519431278751952
9	 1519431278751961
12	 1519431278751973
9	 1519431278751982
14	 1519431278751996
10	 1519431278752006
10	 1519431278752016
9	 1519431278752025
10	 1519431278752035
11	 1519431278752046
10	 1519431278752056
9	 1519431278752065
25	 1519431278752090
93	 1519431278752183
17	 1519431278752200
8	 1519431278752208
13	 1519431278752221
15	 1519431278752236
12	 1519431278752248
586331	 1519431279338579
61497	 1519431279400076
26848	 1519431279426924
16	 1519431279426940
13	 1519431279426953
17	 1519431279426970
1530270	 1519431280957240
248772	 1519431281206012
28650	 1519431281234662
12	 1519431281234674
10	 1519431281234684
12	 1519431281234696
10	 1519431281234706
10	 1519431281234716
10	 1519431281234726
10	 1519431281234736
10	 1519431281234746
9	 1519431281234755
13	 1519431281234768
9	 1519431281234777
9	 1519431281234786
10	 1519431281234796
10	 1519431281234806
10	 1519431281234816
10	 1519431281234826
12	 1519431281234838
9	 1519431281234847
10	 1519431281234857
10	 1519431281234867
10	 1519431281234877
16	 1519431281234893
10	 1519431281234903
11	 1519431281234914
9	 1519431281234923
9	 1519431281234932
10	 1519431281234942
10	 1519431281234952
10	 1519431281234962
22	 1519431281234984
95	 1519431281235079
17	 1519431281235096
8	 1519431281235104
12	 1519431281235116
17	 1519431281235133
11	 1519431281235144
587562	 1519431281822706
61338	 1519431281884044
28044	 1519431281912088
18	 1519431281912106
12	 1519431281912118
16	 1519431281912134
1568130	 1519431283480264
245483	 1519431283725747
31077	 1519431283756824
14	 1519431283756838
11	 1519431283756849
10	 1519431283756859
10	 1519431283756869
12	 1519431283756881
10	 1519431283756891
11	 1519431283756902
9	 1519431283756911
11	 1519431283756922
9	 1519431283756931
10	 1519431283756941
11	 1519431283756952
10	 1519431283756962
11	 1519431283756973
9	 1519431283756982
10	 1519431283756992
10	 1519431283757002
10	 1519431283757012
10	 1519431283757022
11	 1519431283757033
13	 1519431283757046
13	 1519431283757059
10	 1519431283757069
10	 1519431283757079
9	 1519431283757088
9	 1519431283757097
10	 1519431283757107
11	 1519431283757118
9	 1519431283757127
23	 1519431283757150
107	 1519431283757257
17	 1519431283757274
9	 1519431283757283
11	 1519431283757294
18	 1519431283757312
12	 1519431283757324
587538	 1519431284344862
60621	 1519431284405483
26444	 1519431284431927
16	 1519431284431943
12	 1519431284431955
18	 1519431284431973
1533984	 1519431285965957
256689	 1519431286222646
28220	 1519431286250866
14	 1519431286250880
10	 1519431286250890
11	 1519431286250901
12	 1519431286250913
9	 1519431286250922
13	 1519431286250935
9	 1519431286250944
10	 1519431286250954
9	 1519431286250963
11	 1519431286250974
10	 1519431286250984
10	 1519431286250994
9	 1519431286251003
10	 1519431286251013
10	 1519431286251023
10	 1519431286251033
10	 1519431286251043
11	 1519431286251054
8	 1519431286251062
10	 1519431286251072
10	 1519431286251082
14	 1519431286251096
9	 1519431286251105
10	 1519431286251115
11	 1519431286251126
10	 1519431286251136
9	 1519431286251145
10	 1519431286251155
9	 1519431286251164
22	 1519431286251186
92	 1519431286251278
18	 1519431286251296
9	 1519431286251305
12	 1519431286251317
15	 1519431286251332
12	 1519431286251344
585497	 1519431286836841
60344	 1519431286897185
28793	 1519431286925978
20	 1519431286925998
14	 1519431286926012
18	 1519431286926030
1554087	 1519431288480117
251750	 1519431288731867
30469	 1519431288762336
17	 1519431288762353
10	 1519431288762363
11	 1519431288762374
10	 1519431288762384
10	 1519431288762394
10	 1519431288762404
10	 1519431288762414
11	 1519431288762425
10	 1519431288762435
10	 1519431288762445
10	 1519431288762455
15	 1519431288762470
13	 1519431288762483
12	 1519431288762495
12	 1519431288762507
10	 1519431288762517
10	 1519431288762527
10	 1519431288762537
10	 1519431288762547
11	 1519431288762558
10	 1519431288762568
16	 1519431288762584
9	 1519431288762593
10	 1519431288762603
10	 1519431288762613
10	 1519431288762623
9	 1519431288762632
10	 1519431288762642
11	 1519431288762653
22	 1519431288762675
94	 1519431288762769
17	 1519431288762786
9	 1519431288762795
11	 1519431288762806
17	 1519431288762823
12	 1519431288762835
587496	 1519431289350331
59851	 1519431289410182
25803	 1519431289435985
14	 1519431289435999
12	 1519431289436011
16	 1519431289436027
1530270	 1519431290966297
247623	 1519431291213920
31643	 1519431291245563
16	 1519431291245579
11	 1519431291245590
10	 1519431291245600
10	 1519431291245610
13	 1519431291245623
9	 1519431291245632
10	 1519431291245642
10	 1519431291245652
10	 1519431291245662
10	 1519431291245672
9	 1519431291245681
11	 1519431291245692
10	 1519431291245702
10	 1519431291245712
10	 1519431291245722
10	 1519431291245732
10	 1519431291245742
10	 1519431291245752
16	 1519431291245768
15	 1519431291245783
12	 1519431291245795
12	 1519431291245807
10	 1519431291245817
9	 1519431291245826
10	 1519431291245836
11	 1519431291245847
9	 1519431291245856
10	 1519431291245866
10	 1519431291245876
22	 1519431291245898
94	 1519431291245992
16	 1519431291246008
11	 1519431291246019
12	 1519431291246031
18	 1519431291246049
10	 1519431291246059
582745	 1519431291828804
63320	 1519431291892124
26367	 1519431291918491
17	 1519431291918508
12	 1519431291918520
17	 1519431291918537
1524020	 1519431293442557
246854	 1519431293689411
28914	 1519431293718325
13	 1519431293718338
12	 1519431293718350
10	 1519431293718360
11	 1519431293718371
10	 1519431293718381
10	 1519431293718391
10	 1519431293718401
9	 1519431293718410
12	 1519431293718422
10	 1519431293718432
9	 1519431293718441
10	 1519431293718451
15	 1519431293718466
14	 1519431293718480
13	 1519431293718493
12	 1519431293718505
10	 1519431293718515
10	 1519431293718525
10	 1519431293718535
9	 1519431293718544
12	 1519431293718556
15	 1519431293718571
11	 1519431293718582
9	 1519431293718591
10	 1519431293718601
9	 1519431293718610
10	 1519431293718620
10	 1519431293718630
10	 1519431293718640
23	 1519431293718663
93	 1519431293718756
16	 1519431293718772
8	 1519431293718780
11	 1519431293718791
16	 1519431293718807
12	 1519431293718819
587409	 1519431294306228
59952	 1519431294366180
28929	 1519431294395109
14	 1519431294395123
11	 1519431294395134
16	 1519431294395150
1535486	 1519431295930636
249641	 1519431296180277
28754	 1519431296209031
16	 1519431296209047
10	 1519431296209057
11	 1519431296209068
10	 1519431296209078
27	 1519431296209105
12	 1519431296209117
10	 1519431296209127
9	 1519431296209136
10	 1519431296209146
10	 1519431296209156
10	 1519431296209166
10	 1519431296209176
11	 1519431296209187
9	 1519431296209196
10	 1519431296209206
10	 1519431296209216
15	 1519431296209231
14	 1519431296209245
12	 1519431296209257
13	 1519431296209270
13	 1519431296209283
14	 1519431296209297
10	 1519431296209307
9	 1519431296209316
10	 1519431296209326
10	 1519431296209336
11	 1519431296209347
9	 1519431296209356
10	 1519431296209366
22	 1519431296209388
92	 1519431296209480
17	 1519431296209497
9	 1519431296209506
12	 1519431296209518
15	 1519431296209533
12	 1519431296209545
587733	 1519431296797278
61940	 1519431296859218
27474	 1519431296886692
18	 1519431296886710
13	 1519431296886723
16	 1519431296886739
1520858	 1519431298407597
255225	 1519431298662822
32024	 1519431298694846
15	 1519431298694861
11	 1519431298694872
12	 1519431298694884
10	 1519431298694894
10	 1519431298694904
10	 1519431298694914
10	 1519431298694924
10	 1519431298694934
10	 1519431298694944
11	 1519431298694955
9	 1519431298694964
11	 1519431298694975
9	 1519431298694984
10	 1519431298694994
9	 1519431298695003
10	 1519431298695013
11	 1519431298695024
10	 1519431298695034
9	 1519431298695043
11	 1519431298695054
10	 1519431298695064
13	 1519431298695077
11	 1519431298695088
27	 1519431298695115
10	 1519431298695125
10	 1519431298695135
10	 1519431298695145
9	 1519431298695154
10	 1519431298695164
22	 1519431298695186
96	 1519431298695282
16	 1519431298695298
9	 1519431298695307
11	 1519431298695318
15	 1519431298695333
14	 1519431298695347
585786	 1519431299281133
61474	 1519431299342607
26999	 1519431299369606
15	 1519431299369621
12	 1519431299369633
16	 1519431299369649
1549249	 1519431300918898
251752	 1519431301170650
29192	 1519431301199842
14	 1519431301199856
10	 1519431301199866
11	 1519431301199877
10	 1519431301199887
10	 1519431301199897
10	 1519431301199907
14	 1519431301199921
9	 1519431301199930
9	 1519431301199939
22	 1519431301199961
10	 1519431301199971
9	 1519431301199980
10	 1519431301199990
10	 1519431301200000
10	 1519431301200010
10	 1519431301200020
9	 1519431301200029
10	 1519431301200039
10	 1519431301200049
9	 1519431301200058
11	 1519431301200069
14	 1519431301200083
9	 1519431301200092
10	 1519431301200102
22	 1519431301200124
9	 1519431301200133
10	 1519431301200143
11	 1519431301200154
10	 1519431301200164
23	 1519431301200187
91	 1519431301200278
16	 1519431301200294
9	 1519431301200303
11	 1519431301200314
16	 1519431301200330
12	 1519431301200342
586551	 1519431301786893
61433	 1519431301848326
26779	 1519431301875105
17	 1519431301875122
10	 1519431301875132
18	 1519431301875150
1550117	 1519431303425267
244844	 1519431303670111
35708	 1519431303705819
13	 1519431303705832
11	 1519431303705843
10	 1519431303705853
12	 1519431303705865
10	 1519431303705875
10	 1519431303705885
9	 1519431303705894
10	 1519431303705904
10	 1519431303705914
10	 1519431303705924
11	 1519431303705935
9	 1519431303705944
10	 1519431303705954
10	 1519431303705964
9	 1519431303705973
11	 1519431303705984
13	 1519431303705997
14	 1519431303706011
13	 1519431303706024
13	 1519431303706037
13	 1519431303706050
13	 1519431303706063
10	 1519431303706073
9	 1519431303706082
11	 1519431303706093
10	 1519431303706103
10	 1519431303706113
9	 1519431303706122
10	 1519431303706132
23	 1519431303706155
94	 1519431303706249
17	 1519431303706266
9	 1519431303706275
11	 1519431303706286
16	 1519431303706302
11	 1519431303706313
585904	 1519431304292217
58699	 1519431304350916
28706	 1519431304379622
14	 1519431304379636
11	 1519431304379647
15	 1519431304379662
1549154	 1519431305928816
248553	 1519431306177369
28767	 1519431306206136
14	 1519431306206150
11	 1519431306206161
10	 1519431306206171
10	 1519431306206181
10	 1519431306206191
10	 1519431306206201
10	 1519431306206211
11	 1519431306206222
10	 1519431306206232
9	 1519431306206241
13	 1519431306206254
9	 1519431306206263
10	 1519431306206273
9	 1519431306206282
11	 1519431306206293
9	 1519431306206302
10	 1519431306206312
10	 1519431306206322
9	 1519431306206331
12	 1519431306206343
12	 1519431306206355
15	 1519431306206370
9	 1519431306206379
10	 1519431306206389
9	 1519431306206398
10	 1519431306206408
10	 1519431306206418
9	 1519431306206427
12	 1519431306206439
21	 1519431306206460
94	 1519431306206554
16	 1519431306206570
9	 1519431306206579
11	 1519431306206590
15	 1519431306206605
13	 1519431306206618
588654	 1519431306795272
59149	 1519431306854421
27896	 1519431306882317
14	 1519431306882331
11	 1519431306882342
15	 1519431306882357
1533883	 1519431308416240
255493	 1519431308671733
28179	 1519431308699912
15	 1519431308699927
11	 1519431308699938
10	 1519431308699948
10	 1519431308699958
12	 1519431308699970
8	 1519431308699978
11	 1519431308699989
10	 1519431308699999
10	 1519431308700009
9	 1519431308700018
10	 1519431308700028
11	 1519431308700039
9	 1519431308700048
9	 1519431308700057
10	 1519431308700067
10	 1519431308700077
10	 1519431308700087
9	 1519431308700096
12	 1519431308700108
9	 1519431308700117
10	 1519431308700127
14	 1519431308700141
9	 1519431308700150
10	 1519431308700160
9	 1519431308700169
11	 1519431308700180
9	 1519431308700189
10	 1519431308700199
9	 1519431308700208
23	 1519431308700231
94	 1519431308700325
17	 1519431308700342
10	 1519431308700352
10	 1519431308700362
15	 1519431308700377
12	 1519431308700389
588217	 1519431309288606
58797	 1519431309347403
28518	 1519431309375921
16	 1519431309375937
12	 1519431309375949
16	 1519431309375965
1536543	 1519431310912508
253722	 1519431311166230
28402	 1519431311194632
12	 1519431311194644
17	 1519431311194661
9	 1519431311194670
27	 1519431311194697
10	 1519431311194707
10	 1519431311194717
27	 1519431311194744
9	 1519431311194753
11	 1519431311194764
10	 1519431311194774
10	 1519431311194784
10	 1519431311194794
9	 1519431311194803
10	 1519431311194813
10	 1519431311194823
11	 1519431311194834
10	 1519431311194844
10	 1519431311194854
10	 1519431311194864
9	 1519431311194873
11	 1519431311194884
14	 1519431311194898
11	 1519431311194909
9	 1519431311194918
10	 1519431311194928
9	 1519431311194937
11	 1519431311194948
10	 1519431311194958
9	 1519431311194967
23	 1519431311194990
94	 1519431311195084
15	 1519431311195099
11	 1519431311195110
12	 1519431311195122
14	 1519431311195136
12	 1519431311195148
587614	 1519431311782762
61977	 1519431311844739
27240	 1519431311871979
18	 1519431311871997
11	 1519431311872008
16	 1519431311872024
1536935	 1519431313408959
246535	 1519431313655494
33171	 1519431313688665
17	 1519431313688682
10	 1519431313688692
14	 1519431313688706
10	 1519431313688716
10	 1519431313688726
11	 1519431313688737
10	 1519431313688747
10	 1519431313688757
10	 1519431313688767
10	 1519431313688777
9	 1519431313688786
10	 1519431313688796
11	 1519431313688807
9	 1519431313688816
10	 1519431313688826
10	 1519431313688836
10	 1519431313688846
10	 1519431313688856
10	 1519431313688866
11	 1519431313688877
9	 1519431313688886
14	 1519431313688900
9	 1519431313688909
10	 1519431313688919
9	 1519431313688928
10	 1519431313688938
11	 1519431313688949
10	 1519431313688959
9	 1519431313688968
23	 1519431313688991
93	 1519431313689084
16	 1519431313689100
9	 1519431313689109
12	 1519431313689121
17	 1519431313689138
11	 1519431313689149
587047	 1519431314276196
61914	 1519431314338110
27908	 1519431314366018
15	 1519431314366033
16	 1519431314366049
17	 1519431314366066
1534218	 1519431315900284
248489	 1519431316148773
27003	 1519431316175776
15	 1519431316175791
11	 1519431316175802
12	 1519431316175814
10	 1519431316175824
10	 1519431316175834
11	 1519431316175845
9	 1519431316175854
10	 1519431316175864
10	 1519431316175874
12	 1519431316175886
9	 1519431316175895
10	 1519431316175905
10	 1519431316175915
10	 1519431316175925
10	 1519431316175935
10	 1519431316175945
11	 1519431316175956
9	 1519431316175965
11	 1519431316175976
9	 1519431316175985
10	 1519431316175995
14	 1519431316176009
10	 1519431316176019
11	 1519431316176030
9	 1519431316176039
10	 1519431316176049
11	 1519431316176060
9	 1519431316176069
10	 1519431316176079
23	 1519431316176102
97	 1519431316176199
16	 1519431316176215
10	 1519431316176225
14	 1519431316176239
15	 1519431316176254
12	 1519431316176266
587185	 1519431316763451
61322	 1519431316824773
27244	 1519431316852017
20	 1519431316852037
11	 1519431316852048
16	 1519431316852064
1545324	 1519431318397388
255718	 1519431318653106
35024	 1519431318688130
15	 1519431318688145
10	 1519431318688155
11	 1519431318688166
10	 1519431318688176
10	 1519431318688186
10	 1519431318688196
11	 1519431318688207
9	 1519431318688216
10	 1519431318688226
10	 1519431318688236
10	 1519431318688246
10	 1519431318688256
10	 1519431318688266
12	 1519431318688278
9	 1519431318688287
10	 1519431318688297
12	 1519431318688309
9	 1519431318688318
10	 1519431318688328
9	 1519431318688337
12	 1519431318688349
13	 1519431318688362
9	 1519431318688371
10	 1519431318688381
9	 1519431318688390
10	 1519431318688400
9	 1519431318688409
11	 1519431318688420
26	 1519431318688446
24	 1519431318688470
108	 1519431318688578
18	 1519431318688596
9	 1519431318688605
12	 1519431318688617
18	 1519431318688635
11	 1519431318688646
587043	 1519431319275689
59066	 1519431319334755
28084	 1519431319362839
14	 1519431319362853
12	 1519431319362865
18	 1519431319362883
1537723	 1519431320900606
252015	 1519431321152621
34691	 1519431321187312
17	 1519431321187329
11	 1519431321187340
10	 1519431321187350
12	 1519431321187362
10	 1519431321187372
10	 1519431321187382
10	 1519431321187392
1879	 1519431321189271
12	 1519431321189283
10	 1519431321189293
12	 1519431321189305
9	 1519431321189314
10	 1519431321189324
10	 1519431321189334
9	 1519431321189343
11	 1519431321189354
10	 1519431321189364
13	 1519431321189377
10	 1519431321189387
10	 1519431321189397
11	 1519431321189408
13	 1519431321189421
9	 1519431321189430
10	 1519431321189440
11	 1519431321189451
9	 1519431321189460
10	 1519431321189470
10	 1519431321189480
9	 1519431321189489
23	 1519431321189512
93	 1519431321189605
18	 1519431321189623
9	 1519431321189632
11	 1519431321189643
16	 1519431321189659
11	 1519431321189670
586093	 1519431321775763
63081	 1519431321838844
27656	 1519431321866500
14	 1519431321866514
11	 1519431321866525
16	 1519431321866541
1516696	 1519431323383237
259520	 1519431323642757
28453	 1519431323671210
18	 1519431323671228
10	 1519431323671238
10	 1519431323671248
10	 1519431323671258
10	 1519431323671268
10	 1519431323671278
10	 1519431323671288
12	 1519431323671300
9	 1519431323671309
1919	 1519431323673228
15	 1519431323673243
9	 1519431323673252
10	 1519431323673262
10	 1519431323673272
11	 1519431323673283
10	 1519431323673293
9	 1519431323673302
10	 1519431323673312
10	 1519431323673322
9	 1519431323673331
11	 1519431323673342
14	 1519431323673356
10	 1519431323673366
9	 1519431323673375
10	 1519431323673385
10	 1519431323673395
9	 1519431323673404
9	 1519431323673413
12	 1519431323673425
22	 1519431323673447
141	 1519431323673588
17	 1519431323673605
9	 1519431323673614
14	 1519431323673628
16	 1519431323673644
13	 1519431323673657
584666	 1519431324258323
63067	 1519431324321390
26394	 1519431324347784
17	 1519431324347801
11	 1519431324347812
17	 1519431324347829
1534217	 1519431325882046
252394	 1519431326134440
26102	 1519431326160542
12	 1519431326160554
11	 1519431326160565
11	 1519431326160576
10	 1519431326160586
12	 1519431326160598
9	 1519431326160607
10	 1519431326160617
10	 1519431326160627
10	 1519431326160637
10	 1519431326160647
9	 1519431326160656
12	 1519431326160668
9	 1519431326160677
10	 1519431326160687
10	 1519431326160697
10	 1519431326160707
10	 1519431326160717
9	 1519431326160726
11	 1519431326160737
9	 1519431326160746
10	 1519431326160756
16	 1519431326160772
10	 1519431326160782
9	 1519431326160791
10	 1519431326160801
11	 1519431326160812
10	 1519431326160822
10	 1519431326160832
11	 1519431326160843
22	 1519431326160865
93	 1519431326160958
17	 1519431326160975
10	 1519431326160985
12	 1519431326160997
14	 1519431326161011
13	 1519431326161024
586051	 1519431326747075
60920	 1519431326807995
26892	 1519431326834887
18	 1519431326834905
11	 1519431326834916
15	 1519431326834931
1522143	 1519431328357074
255506	 1519431328612580
30866	 1519431328643446
16	 1519431328643462
13	 1519431328643475
9	 1519431328643484
11	 1519431328643495
10	 1519431328643505
11	 1519431328643516
10	 1519431328643526
10	 1519431328643536
11	 1519431328643547
9	 1519431328643556
10	 1519431328643566
9	 1519431328643575
10	 1519431328643585
9	 1519431328643594
10	 1519431328643604
12	 1519431328643616
9	 1519431328643625
9	 1519431328643634
11	 1519431328643645
22	 1519431328643667
10	 1519431328643677
14	 1519431328643691
11	 1519431328643702
9	 1519431328643711
10	 1519431328643721
10	 1519431328643731
9	 1519431328643740
10	 1519431328643750
10	 1519431328643760
23	 1519431328643783
94	 1519431328643877
16	 1519431328643893
9	 1519431328643902
12	 1519431328643914
16	 1519431328643930
11	 1519431328643941
588760	 1519431329232701
59547	 1519431329292248
28164	 1519431329320412
19	 1519431329320431
11	 1519431329320442
16	 1519431329320458
1544689	 1519431330865147
252109	 1519431331117256
32287	 1519431331149543
11	 1519431331149554
12	 1519431331149566
10	 1519431331149576
10	 1519431331149586
10	 1519431331149596
12	 1519431331149608
9	 1519431331149617
10	 1519431331149627
10	 1519431331149637
10	 1519431331149647
10	 1519431331149657
10	 1519431331149667
11	 1519431331149678
10	 1519431331149688
9	 1519431331149697
10	 1519431331149707
10	 1519431331149717
10	 1519431331149727
9	 1519431331149736
12	 1519431331149748
9	 1519431331149757
23	 1519431331149780
13	 1519431331149793
11	 1519431331149804
9	 1519431331149813
10	 1519431331149823
11	 1519431331149834
9	 1519431331149843
10	 1519431331149853
23	 1519431331149876
91	 1519431331149967
17	 1519431331149984
9	 1519431331149993
12	 1519431331150005
21	 1519431331150026
28	 1519431331150054
589948	 1519431331740002
57929	 1519431331797931
27428	 1519431331825359
15	 1519431331825374
13	 1519431331825387
16	 1519431331825403
1545461	 1519431333370864
249179	 1519431333620043
34461	 1519431333654504
13	 1519431333654517
11	 1519431333654528
12	 1519431333654540
10	 1519431333654550
10	 1519431333654560
10	 1519431333654570
10	 1519431333654580
10	 1519431333654590
10	 1519431333654600
13	 1519431333654613
11	 1519431333654624
10	 1519431333654634
9	 1519431333654643
10	 1519431333654653
10	 1519431333654663
10	 1519431333654673
12	 1519431333654685
10	 1519431333654695
10	 1519431333654705
10	 1519431333654715
9	 1519431333654724
13	 1519431333654737
9	 1519431333654746
11	 1519431333654757
10	 1519431333654767
9	 1519431333654776
10	 1519431333654786
10	 1519431333654796
9	 1519431333654805
23	 1519431333654828
94	 1519431333654922
16	 1519431333654938
9	 1519431333654947
12	 1519431333654959
15	 1519431333654974
11	 1519431333654985
583745	 1519431334238730
62719	 1519431334301449
26711	 1519431334328160
18	 1519431334328178
11	 1519431334328189
16	 1519431334328205
1561183	 1519431335889388
253570	 1519431336142958
32018	 1519431336174976
14	 1519431336174990
11	 1519431336175001
10	 1519431336175011
10	 1519431336175021
11	 1519431336175032
10	 1519431336175042
11	 1519431336175053
10	 1519431336175063
10	 1519431336175073
10	 1519431336175083
10	 1519431336175093
10	 1519431336175103
9	 1519431336175112
12	 1519431336175124
9	 1519431336175133
11	 1519431336175144
10	 1519431336175154
9	 1519431336175163
10	 1519431336175173
10	 1519431336175183
11	 1519431336175194
13	 1519431336175207
10	 1519431336175217
10	 1519431336175227
9	 1519431336175236
10	 1519431336175246
10	 1519431336175256
11	 1519431336175267
10	 1519431336175277
21	 1519431336175298
93	 1519431336175391
15	 1519431336175406
9	 1519431336175415
11	 1519431336175426
18	 1519431336175444
11	 1519431336175455
587032	 1519431336762487
61771	 1519431336824258
26438	 1519431336850696
16	 1519431336850712
10	 1519431336850722
17	 1519431336850739
1541959	 1519431338392698
251439	 1519431338644137
30132	 1519431338674269
14	 1519431338674283
11	 1519431338674294
10	 1519431338674304
12	 1519431338674316
10	 1519431338674326
10	 1519431338674336
29	 1519431338674365
10	 1519431338674375
10	 1519431338674385
10	 1519431338674395
12	 1519431338674407
10	 1519431338674417
10	 1519431338674427
9	 1519431338674436
10	 1519431338674446
18	 1519431338674464
13	 1519431338674477
14	 1519431338674491
13	 1519431338674504
12	 1519431338674516
12	 1519431338674528
13	 1519431338674541
10	 1519431338674551
12	 1519431338674563
11	 1519431338674574
9	 1519431338674583
9	 1519431338674592
10	 1519431338674602
10	 1519431338674612
22	 1519431338674634
92	 1519431338674726
18	 1519431338674744
9	 1519431338674753
11	 1519431338674764
17	 1519431338674781
12	 1519431338674793
587514	 1519431339262307
59592	 1519431339321899
28935	 1519431339350834
16	 1519431339350850
11	 1519431339350861
17	 1519431339350878
1521499	 1519431340872377
248790	 1519431341121167
32165	 1519431341153332
16	 1519431341153348
10	 1519431341153358
11	 1519431341153369
10	 1519431341153379
11	 1519431341153390
9	 1519431341153399
10	 1519431341153409
11	 1519431341153420
10	 1519431341153430
10	 1519431341153440
9	 1519431341153449
22	 1519431341153471
10	 1519431341153481
26	 1519431341153507
12	 1519431341153519
9	 1519431341153528
10	 1519431341153538
10	 1519431341153548
10	 1519431341153558
9	 1519431341153567
11	 1519431341153578
15	 1519431341153593
9	 1519431341153602
10	 1519431341153612
10	 1519431341153622
10	 1519431341153632
10	 1519431341153642
9	 1519431341153651
12	 1519431341153663
22	 1519431341153685
103	 1519431341153788
20	 1519431341153808
9	 1519431341153817
14	 1519431341153831
16	 1519431341153847
12	 1519431341153859
589403	 1519431341743262
65447	 1519431341808709
27173	 1519431341835882
15	 1519431341835897
11	 1519431341835908
15	 1519431341835923
1561348	 1519431343397271
250524	 1519431343647795
29160	 1519431343676955
12	 1519431343676967
12	 1519431343676979
11	 1519431343676990
9	 1519431343676999
12	 1519431343677011
10	 1519431343677021
11	 1519431343677032
9	 1519431343677041
10	 1519431343677051
10	 1519431343677061
10	 1519431343677071
11	 1519431343677082
9	 1519431343677091
10	 1519431343677101
10	 1519431343677111
10	 1519431343677121
11	 1519431343677132
19	 1519431343677151
11	 1519431343677162
10	 1519431343677172
10	 1519431343677182
15	 1519431343677197
17	 1519431343677214
13	 1519431343677227
11	 1519431343677238
11	 1519431343677249
9	 1519431343677258
9	 1519431343677267
10	 1519431343677277
22	 1519431343677299
91	 1519431343677390
16	 1519431343677406
11	 1519431343677417
11	 1519431343677428
15	 1519431343677443
15	 1519431343677458
589136	 1519431344266594
59397	 1519431344325991
27890	 1519431344353881
16	 1519431344353897
11	 1519431344353908
17	 1519431344353925
1535140	 1519431345889065
256126	 1519431346145191
29860	 1519431346175051
14	 1519431346175065
12	 1519431346175077
22	 1519431346175099
10	 1519431346175109
11	 1519431346175120
9	 1519431346175129
11	 1519431346175140
9	 1519431346175149
12	 1519431346175161
9	 1519431346175170
10	 1519431346175180
10	 1519431346175190
9	 1519431346175199
12	 1519431346175211
10	 1519431346175221
11	 1519431346175232
10	 1519431346175242
10	 1519431346175252
10	 1519431346175262
10	 1519431346175272
10	 1519431346175282
14	 1519431346175296
11	 1519431346175307
9	 1519431346175316
10	 1519431346175326
10	 1519431346175336
10	 1519431346175346
10	 1519431346175356
9	 1519431346175365
24	 1519431346175389
91	 1519431346175480
16	 1519431346175496
9	 1519431346175505
12	 1519431346175517
15	 1519431346175532
12	 1519431346175544
588515	 1519431346764059
61078	 1519431346825137
26901	 1519431346852038
18	 1519431346852056
11	 1519431346852067
17	 1519431346852084
1537466	 1519431348389550
254134	 1519431348643684
28939	 1519431348672623
14	 1519431348672637
11	 1519431348672648
10	 1519431348672658
10	 1519431348672668
10	 1519431348672678
11	 1519431348672689
10	 1519431348672699
10	 1519431348672709
10	 1519431348672719
11	 1519431348672730
9	 1519431348672739
10	 1519431348672749
11	 1519431348672760
10	 1519431348672770
12	 1519431348672782
10	 1519431348672792
10	 1519431348672802
10	 1519431348672812
9	 1519431348672821
12	 1519431348672833
10	 1519431348672843
13	 1519431348672856
12	 1519431348672868
10	 1519431348672878
9	 1519431348672887
11	 1519431348672898
10	 1519431348672908
10	 1519431348672918
10	 1519431348672928
22	 1519431348672950
94	 1519431348673044
16	 1519431348673060
8	 1519431348673068
13	 1519431348673081
16	 1519431348673097
11	 1519431348673108
584979	 1519431349258087
61896	 1519431349319983
27438	 1519431349347421
16	 1519431349347437
13	 1519431349347450
16	 1519431349347466
1534188	 1519431350881654
247639	 1519431351129293
31895	 1519431351161188
16	 1519431351161204
15	 1519431351161219
15	 1519431351161234
10	 1519431351161244
11	 1519431351161255
9	 1519431351161264
10	 1519431351161274
10	 1519431351161284
10	 1519431351161294
11	 1519431351161305
9	 1519431351161314
11	 1519431351161325
10	 1519431351161335
9	 1519431351161344
10	 1519431351161354
10	 1519431351161364
11	 1519431351161375
9	 1519431351161384
10	 1519431351161394
9	 1519431351161403
10	 1519431351161413
15	 1519431351161428
10	 1519431351161438
10	 1519431351161448
10	 1519431351161458
10	 1519431351161468
10	 1519431351161478
10	 1519431351161488
9	 1519431351161497
23	 1519431351161520
95	 1519431351161615
16	 1519431351161631
8	 1519431351161639
13	 1519431351161652
15	 1519431351161667
11	 1519431351161678
587590	 1519431351749268
61286	 1519431351810554
29074	 1519431351839628
17	 1519431351839645
12	 1519431351839657
14	 1519431351839671
1515319	 1519431353354990
250100	 1519431353605090
33787	 1519431353638877
11	 1519431353638888
10	 1519431353638898
1912	 1519431353640810
10	 1519431353640820
11	 1519431353640831
9	 1519431353640840
11	 1519431353640851
10	 1519431353640861
10	 1519431353640871
10	 1519431353640881
10	 1519431353640891
10	 1519431353640901
10	 1519431353640911
11	 1519431353640922
9	 1519431353640931
10	 1519431353640941
11	 1519431353640952
8	 1519431353640960
10	 1519431353640970
10	 1519431353640980
11	 1519431353640991
13	 1519431353641004
10	 1519431353641014
10	 1519431353641024
9	 1519431353641033
10	 1519431353641043
9	 1519431353641052
12	 1519431353641064
10	 1519431353641074
22	 1519431353641096
107	 1519431353641203
18	 1519431353641221
9	 1519431353641230
