# /lscratch1/kbferre/app-traces/mutrino/milc/128/rank-000.txt
 delta	 tstmp
4022	 1504215530330048
18210	 1504215530348258
3909	 1504215530352167
17950	 1504215530370117
4181	 1504215530374298
18083	 1504215530392381
4083	 1504215530396464
18243	 1504215530414707
3802	 1504215530418509
18155	 1504215530436664
3927	 1504215530440591
17736	 1504215530458327
4410	 1504215530462737
18057	 1504215530480794
3954	 1504215530484748
17637	 1504215530502385
4508	 1504215530506893
17999	 1504215530524892
4011	 1504215530528903
17950	 1504215530546853
4193	 1504215530551046
18127	 1504215530569173
3852	 1504215530573025
17347	 1504215530590372
4885	 1504215530595257
17888	 1504215530613145
4154	 1504215530617299
17722	 1504215530635021
4473	 1504215530639494
18173	 1504215530657667
3836	 1504215530661503
18305	 1504215530679808
3862	 1504215530683670
17272	 1504215530700942
4771	 1504215530705713
18269	 1504215530723982
3814	 1504215530727796
18115	 1504215530745911
3871	 1504215530749782
18052	 1504215530767834
4100	 1504215530771934
18069	 1504215530790003
3912	 1504215530793915
18148	 1504215530812063
3970	 1504215530816033
18200	 1504215530834233
3887	 1504215530838120
18122	 1504215530856242
12436	 1504215530868678
18460	 1504215530887138
9303	 1504215530896441
18564	 1504215530915005
7731	 1504215530922736
18273	 1504215530941009
4269	 1504215530945278
18215	 1504215530963493
4222	 1504215530967715
17986	 1504215530985701
4063	 1504215530989764
18095	 1504215531007859
4066	 1504215531011925
18074	 1504215531029999
3911	 1504215531033910
18212	 1504215531052122
4391	 1504215531056513
17704	 1504215531074217
4562	 1504215531078779
17757	 1504215531096536
4468	 1504215531101004
18105	 1504215531119109
3977	 1504215531123086
18079	 1504215531141165
4016	 1504215531145181
18328	 1504215531163509
10404	 1504215531173913
14735	 1504215531188648
16498	 1504215531205146
13025	 1504215531218171
19696	 1504215531237867
24968	 1504215531262835
3878	 1504215531266713
24586	 1504215531291299
2348	 1504215531293647
18025	 1504215531311672
6277	 1504215531317949
18045	 1504215531335994
4364	 1504215531340358
18161	 1504215531358519
4060	 1504215531362579
17670	 1504215531380249
4359	 1504215531384608
18280	 1504215531402888
3857	 1504215531406745
17764	 1504215531424509
4247	 1504215531428756
18221	 1504215531446977
3908	 1504215531450885
18051	 1504215531468936
3967	 1504215531472903
18224	 1504215531491127
3944	 1504215531495071
18220	 1504215531513291
3745	 1504215531517036
18315	 1504215531535351
3949	 1504215531539300
22163	 1504215531561463
10155	 1504215531571618
17360	 1504215531588978
5178	 1504215531594156
18189	 1504215531612345
4033	 1504215531616378
15893	 1504215531632271
14405	 1504215531646676
22726	 1504215531669402
12414	 1504215531681816
18220	 1504215531700036
4076	 1504215531704112
18842	 1504215531722954
3836	 1504215531726790
17920	 1504215531744710
4142	 1504215531748852
17332	 1504215531766184
4785	 1504215531770969
18115	 1504215531789084
3929	 1504215531793013
18301	 1504215531811314
3830	 1504215531815144
18076	 1504215531833220
3960	 1504215531837180
17851	 1504215531855031
4279	 1504215531859310
18132	 1504215531877442
3835	 1504215531881277
18175	 1504215531899452
3985	 1504215531903437
18108	 1504215531921545
3827	 1504215531925372
17075	 1504215531942447
5124	 1504215531947571
17165	 1504215531964736
5708	 1504215531970444
22815	 1504215531993259
2838	 1504215531996097
18019	 1504215532014116
3881	 1504215532017997
18274	 1504215532036271
4064	 1504215532040335
17974	 1504215532058309
3937	 1504215532062246
18182	 1504215532080428
3898	 1504215532084326
17974	 1504215532102300
4018	 1504215532106318
18186	 1504215532124504
3957	 1504215532128461
18137	 1504215532146598
3959	 1504215532150557
18296	 1504215532168853
3840	 1504215532172693
18109	 1504215532190802
4068	 1504215532194870
17821	 1504215532212691
4205	 1504215532216896
18035	 1504215532234931
4106	 1504215532239037
18215	 1504215532257252
3840	 1504215532261092
18131	 1504215532279223
3995	 1504215532283218
18199	 1504215532301417
3829	 1504215532305246
17870	 1504215532323116
4356	 1504215532327472
18133	 1504215532345605
3843	 1504215532349448
18224	 1504215532367672
3908	 1504215532371580
17483	 1504215532389063
4572	 1504215532393635
18209	 1504215532411844
3943	 1504215532415787
18066	 1504215532433853
3935	 1504215532437788
18019	 1504215532455807
4119	 1504215532459926
17537	 1504215532477463
4529	 1504215532481992
18304	 1504215532500296
3802	 1504215532504098
17720	 1504215532521818
4288	 1504215532526106
18128	 1504215532544234
4099	 1504215532548333
18125	 1504215532566458
3936	 1504215532570394
18223	 1504215532588617
3866	 1504215532592483
18131	 1504215532610614
4029	 1504215532614643
18187	 1504215532632830
3841	 1504215532636671
18017	 1504215532654688
4192	 1504215532658880
18110	 1504215532676990
3884	 1504215532680874
18118	 1504215532698992
4006	 1504215532702998
18076	 1504215532721074
3990	 1504215532725064
18284	 1504215532743348
3794	 1504215532747142
18193	 1504215532765335
3799	 1504215532769134
18362	 1504215532787496
3811	 1504215532791307
18055	 1504215532809362
3931	 1504215532813293
17698	 1504215532830991
4477	 1504215532835468
17654	 1504215532853122
4341	 1504215532857463
18237	 1504215532875700
3950	 1504215532879650
17702	 1504215532897352
4310	 1504215532901662
18063	 1504215532919725
4156	 1504215532923881
18093	 1504215532941974
3883	 1504215532945857
18059	 1504215532963916
4128	 1504215532968044
18067	 1504215532986111
3967	 1504215532990078
17912	 1504215533007990
4065	 1504215533012055
18176	 1504215533030231
3919	 1504215533034150
18255	 1504215533052405
3868	 1504215533056273
18174	 1504215533074447
3927	 1504215533078374
18066	 1504215533096440
4002	 1504215533100442
17650	 1504215533118092
4546	 1504215533122638
18026	 1504215533140664
3969	 1504215533144633
18330	 1504215533162963
3813	 1504215533166776
17485	 1504215533184261
4514	 1504215533188775
18220	 1504215533206995
3911	 1504215533210906
18119	 1504215533229025
3875	 1504215533232900
18209	 1504215533251109
4016	 1504215533255125
18092	 1504215533273217
3929	 1504215533277146
18285	 1504215533295431
3859	 1504215533299290
17729	 1504215533317019
4323	 1504215533321342
18203	 1504215533339545
3955	 1504215533343500
17826	 1504215533361326
4128	 1504215533365454
18131	 1504215533383585
4057	 1504215533387642
18217	 1504215533405859
3776	 1504215533409635
18222	 1504215533427857
3896	 1504215533431753
18137	 1504215533449890
3858	 1504215533453748
18199	 1504215533471947
3945	 1504215533475892
18103	 1504215533493995
3951	 1504215533497946
18271	 1504215533516217
3842	 1504215533520059
17959	 1504215533538018
4063	 1504215533542081
18162	 1504215533560243
4044	 1504215533564287
18092	 1504215533582379
3921	 1504215533586300
18216	 1504215533604516
3889	 1504215533608405
18278	 1504215533626683
3894	 1504215533630577
18042	 1504215533648619
3960	 1504215533652579
18051	 1504215533670630
4186	 1504215533674816
18149	 1504215533692965
3859	 1504215533696824
18168	 1504215533714992
3983	 1504215533718975
17952	 1504215533736927
4051	 1504215533740978
18249	 1504215533759227
3946	 1504215533763173
18236	 1504215533781409
3952	 1504215533785361
18276	 1504215533803637
3927	 1504215533807564
18191	 1504215533825755
3833	 1504215533829588
17933	 1504215533847521
4226	 1504215533851747
18092	 1504215533869839
3928	 1504215533873767
18133	 1504215533891900
4004	 1504215533895904
18249	 1504215533914153
3782	 1504215533917935
18077	 1504215533936012
4092	 1504215533940104
18461	 1504215533958565
3577	 1504215533962142
18142	 1504215533980284
4041	 1504215533984325
18149	 1504215534002474
3883	 1504215534006357
18241	 1504215534024598
3812	 1504215534028410
18085	 1504215534046495
4084	 1504215534050579
18078	 1504215534068657
3939	 1504215534072596
18239	 1504215534090835
3955	 1504215534094790
18123	 1504215534112913
3877	 1504215534116790
18196	 1504215534134986
3956	 1504215534138942
17984	 1504215534156926
4048	 1504215534160974
18175	 1504215534179149
3964	 1504215534183113
18207	 1504215534201320
3805	 1504215534205125
18215	 1504215534223340
3922	 1504215534227262
17563	 1504215534244825
4531	 1504215534249356
18178	 1504215534267534
3997	 1504215534271531
17105	 1504215534288636
4891	 1504215534293527
18254	 1504215534311781
4013	 1504215534315794
17649	 1504215534333443
4366	 1504215534337809
18265	 1504215534356074
3827	 1504215534359901
17753	 1504215534377654
4281	 1504215534381935
18302	 1504215534400237
3881	 1504215534404118
17904	 1504215534422022
4093	 1504215534426115
18216	 1504215534444331
3886	 1504215534448217
18110	 1504215534466327
3854	 1504215534470181
18250	 1504215534488431
3909	 1504215534492340
18011	 1504215534510351
3975	 1504215534514326
18199	 1504215534532525
3931	 1504215534536456
17795	 1504215534554251
4326	 1504215534558577
17998	 1504215534576575
4040	 1504215534580615
18295	 1504215534598910
3864	 1504215534602774
17882	 1504215534620656
4077	 1504215534624733
18233	 1504215534642966
3966	 1504215534646932
17838	 1504215534664770
4103	 1504215534668873
18045	 1504215534686918
4223	 1504215534691141
18065	 1504215534709206
3879	 1504215534713085
18218	 1504215534731303
3930	 1504215534735233
18082	 1504215534753315
3922	 1504215534757237
17822	 1504215534775059
4363	 1504215534779422
18179	 1504215534797601
3882	 1504215534801483
18093	 1504215534819576
4066	 1504215534823642
18109	 1504215534841751
3882	 1504215534845633
18216	 1504215534863849
3964	 1504215534867813
17732	 1504215534885545
4260	 1504215534889805
18184	 1504215534907989
4099	 1504215534912088
18057	 1504215534930145
3933	 1504215534934078
18254	 1504215534952332
3895	 1504215534956227
17710	 1504215534973937
4306	 1504215534978243
16796	 1504215534995039
5377	 1504215535000416
18245	 1504215535018661
3898	 1504215535022559
18177	 1504215535040736
3798	 1504215535044534
18228	 1504215535062762
3895	 1504215535066657
18138	 1504215535084795
3924	 1504215535088719
18214	 1504215535106933
3901	 1504215535110834
17679	 1504215535128513
4328	 1504215535132841
18067	 1504215535150908
4074	 1504215535154982
18174	 1504215535173156
3812	 1504215535176968
18234	 1504215535195202
3923	 1504215535199125
18085	 1504215535217210
3949	 1504215535221159
16702	 1504215535237861
5492	 1504215535243353
18259	 1504215535261612
3759	 1504215535265371
18216	 1504215535283587
4000	 1504215535287587
17332	 1504215535304919
4635	 1504215535309554
17509	 1504215535327063
4690	 1504215535331753
18157	 1504215535349910
3827	 1504215535353737
17862	 1504215535371599
4346	 1504215535375945
18067	 1504215535394012
3921	 1504215535397933
18465	 1504215535416398
3808	 1504215535420206
17326	 1504215535437532
4666	 1504215535442198
17975	 1504215535460173
4208	 1504215535464381
17539	 1504215535481920
4479	 1504215535486399
17796	 1504215535504195
4224	 1504215535508419
18387	 1504215535526806
3815	 1504215535530621
17854	 1504215535548475
4124	 1504215535552599
18192	 1504215535570791
3962	 1504215535574753
18168	 1504215535592921
3846	 1504215535596767
18258	 1504215535615025
3952	 1504215535618977
17708	 1504215535636685
4272	 1504215535640957
18211	 1504215535659168
3899	 1504215535663067
18078	 1504215535681145
4073	 1504215535685218
18250	 1504215535703468
3879	 1504215535707347
18072	 1504215535725419
4011	 1504215535729430
18191	 1504215535747621
3901	 1504215535751522
18075	 1504215535769597
3912	 1504215535773509
18182	 1504215535791691
3987	 1504215535795678
17653	 1504215535813331
4357	 1504215535817688
18294	 1504215535835982
3944	 1504215535839926
18102	 1504215535858028
4020	 1504215535862048
18139	 1504215535880187
3992	 1504215535884179
18134	 1504215535902313
3833	 1504215535906146
18181	 1504215535924327
3960	 1504215535928287
17851	 1504215535946138
4119	 1504215535950257
17925	 1504215535968182
4240	 1504215535972422
18203	 1504215535990625
3847	 1504215535994472
18014	 1504215536012486
4032	 1504215536016518
18204	 1504215536034722
3954	 1504215536038676
17193	 1504215536055869
4868	 1504215536060737
17255	 1504215536077992
4879	 1504215536082871
18232	 1504215536101103
3823	 1504215536104926
18265	 1504215536123191
3889	 1504215536127080
18128	 1504215536145208
3897	 1504215536149105
18271	 1504215536167376
3863	 1504215536171239
17988	 1504215536189227
4005	 1504215536193232
18329	 1504215536211561
3830	 1504215536215391
18127	 1504215536233518
3938	 1504215536237456
18195	 1504215536255651
3931	 1504215536259582
17348	 1504215536276930
4664	 1504215536281594
18176	 1504215536299770
3973	 1504215536303743
18171	 1504215536321914
3792	 1504215536325706
18085	 1504215536343791
4082	 1504215536347873
18115	 1504215536365988
3974	 1504215536369962
18246	 1504215536388208
3940	 1504215536392148
17802	 1504215536409950
4162	 1504215536414112
18204	 1504215536432316
3989	 1504215536436305
18182	 1504215536454487
3817	 1504215536458304
18207	 1504215536476511
3950	 1504215536480461
17992	 1504215536498453
4153	 1504215536502606
18111	 1504215536520717
3835	 1504215536524552
18308	 1504215536542860
3919	 1504215536546779
18125	 1504215536564904
3899	 1504215536568803
18366	 1504215536587169
3768	 1504215536590937
17820	 1504215536608757
4238	 1504215536612995
17979	 1504215536630974
4157	 1504215536635131
18194	 1504215536653325
3793	 1504215536657118
18235	 1504215536675353
3964	 1504215536679317
17921	 1504215536697238
4078	 1504215536701316
18154	 1504215536719470
4022	 1504215536723492
18143	 1504215536741635
3873	 1504215536745508
18046	 1504215536763554
4107	 1504215536767661
17885	 1504215536785546
4141	 1504215536789687
18284	 1504215536807971
3927	 1504215536811898
18208	 1504215536830106
3868	 1504215536833974
17922	 1504215536851896
4305	 1504215536856201
18045	 1504215536874246
3916	 1504215536878162
18250	 1504215536896412
3991	 1504215536900403
18187	 1504215536918590
3886	 1504215536922476
17953	 1504215536940429
3954	 1504215536944383
17884	 1504215536962267
4422	 1504215536966689
18109	 1504215536984798
3839	 1504215536988637
18246	 1504215537006883
3891	 1504215537010774
18044	 1504215537028818
3978	 1504215537032796
17616	 1504215537050412
4453	 1504215537054865
18157	 1504215537073022
3953	 1504215537076975
18209	 1504215537095184
3959	 1504215537099143
18133	 1504215537117276
3873	 1504215537121149
18145	 1504215537139294
3959	 1504215537143253
18019	 1504215537161272
4081	 1504215537165353
18111	 1504215537183464
4040	 1504215537187504
18302	 1504215537205806
3782	 1504215537209588
18250	 1504215537227838
3921	 1504215537231759
17823	 1504215537249582
4235	 1504215537253817
18141	 1504215537271958
3976	 1504215537275934
17963	 1504215537293897
4087	 1504215537297984
18230	 1504215537316214
3904	 1504215537320118
18047	 1504215537338165
3988	 1504215537342153
18267	 1504215537360420
3918	 1504215537364338
18255	 1504215537382593
3786	 1504215537386379
18176	 1504215537404555
3876	 1504215537408431
17954	 1504215537426385
4153	 1504215537430538
17937	 1504215537448475
4129	 1504215537452604
18217	 1504215537470821
3919	 1504215537474740
18073	 1504215537492813
3918	 1504215537496731
18290	 1504215537515021
3873	 1504215537518894
17912	 1504215537536806
4116	 1504215537540922
18274	 1504215537559196
3867	 1504215537563063
18133	 1504215537581196
3783	 1504215537584979
18274	 1504215537603253
3932	 1504215537607185
17967	 1504215537625152
4014	 1504215537629166
18338	 1504215537647504
3856	 1504215537651360
17915	 1504215537669275
4095	 1504215537673370
18250	 1504215537691620
3853	 1504215537695473
18086	 1504215537713559
3933	 1504215537717492
18112	 1504215537735604
3985	 1504215537739589
18116	 1504215537757705
3929	 1504215537761634
18287	 1504215537779921
3833	 1504215537783754
17968	 1504215537801722
4001	 1504215537805723
18172	 1504215537823895
3954	 1504215537827849
17768	 1504215537845617
5529	 1504215537851146
18206	 1504215537869352
4917	 1504215537874269
18218	 1504215537892487
7546	 1504215537900033
18122	 1504215537918155
4014	 1504215537922169
17936	 1504215537940105
4154	 1504215537944259
18135	 1504215537962394
3895	 1504215537966289
18227	 1504215537984516
3826	 1504215537988342
18357	 1504215538006699
3778	 1504215538010477
18082	 1504215538028559
4013	 1504215538032572
17994	 1504215538050566
4052	 1504215538054618
17783	 1504215538072401
4286	 1504215538076687
18240	 1504215538094927
3909	 1504215538098836
18187	 1504215538117023
3861	 1504215538120884
17729	 1504215538138613
4354	 1504215538142967
18072	 1504215538161039
3956	 1504215538164995
18294	 1504215538183289
4124	 1504215538187413
13223	 1504215538200636
11574	 1504215538212210
17541	 1504215538229751
8226	 1504215538237977
19553	 1504215538257530
6892	 1504215538264422
20408	 1504215538284830
4545	 1504215538289375
18067	 1504215538307442
4598	 1504215538312040
17918	 1504215538329958
4086	 1504215538334044
18075	 1504215538352119
4080	 1504215538356199
17135	 1504215538373334
4928	 1504215538378262
18166	 1504215538396428
3955	 1504215538400383
17811	 1504215538418194
4310	 1504215538422504
18093	 1504215538440597
3907	 1504215538444504
17720	 1504215538462224
4485	 1504215538466709
18067	 1504215538484776
3879	 1504215538488655
18239	 1504215538506894
3955	 1504215538510849
18041	 1504215538528890
3933	 1504215538532823
18204	 1504215538551027
3968	 1504215538554995
18000	 1504215538572995
4217	 1504215538577212
17884	 1504215538595096
5729	 1504215538600825
17378	 1504215538618203
5879	 1504215538624082
17389	 1504215538641471
5315	 1504215538646786
16541	 1504215538663327
5820	 1504215538669147
18287	 1504215538687434
4023	 1504215538691457
17944	 1504215538709401
4086	 1504215538713487
18235	 1504215538731722
3848	 1504215538735570
18127	 1504215538753697
3841	 1504215538757538
18304	 1504215538775842
3842	 1504215538779684
17087	 1504215538796771
4927	 1504215538801698
18234	 1504215538819932
3944	 1504215538823876
17655	 1504215538841531
4313	 1504215538845844
18109	 1504215538863953
4071	 1504215538868024
18181	 1504215538886205
3821	 1504215538890026
18187	 1504215538908213
3959	 1504215538912172
17443	 1504215538929615
4606	 1504215538934221
18224	 1504215538952445
3919	 1504215538956364
17942	 1504215538974306
4321	 1504215538978627
18343	 1504215538996970
4092	 1504215539001062
18101	 1504215539019163
3942	 1504215539023105
18051	 1504215539041156
3995	 1504215539045151
18087	 1504215539063238
4005	 1504215539067243
18273	 1504215539085516
3841	 1504215539089357
18219	 1504215539107576
3934	 1504215539111510
18214	 1504215539129724
3774	 1504215539133498
18085	 1504215539151583
4059	 1504215539155642
18183	 1504215539173825
3930	 1504215539177755
18213	 1504215539195968
3928	 1504215539199896
18237	 1504215539218133
3876	 1504215539222009
17998	 1504215539240007
4212	 1504215539244219
17967	 1504215539262186
4108	 1504215539266294
18179	 1504215539284473
3960	 1504215539288433
17113	 1504215539305546
5018	 1504215539310564
18129	 1504215539328693
3868	 1504215539332561
18292	 1504215539350853
3901	 1504215539354754
18111	 1504215539372865
3889	 1504215539376754
18304	 1504215539395058
3865	 1504215539398923
18127	 1504215539417050
3945	 1504215539420995
18303	 1504215539439298
3822	 1504215539443120
18247	 1504215539461367
3749	 1504215539465116
18059	 1504215539483175
4053	 1504215539487228
17909	 1504215539505137
4073	 1504215539509210
18180	 1504215539527390
4008	 1504215539531398
18019	 1504215539549417
4001	 1504215539553418
18177	 1504215539571595
3933	 1504215539575528
17801	 1504215539593329
4200	 1504215539597529
18301	 1504215539615830
3845	 1504215539619675
18172	 1504215539637847
3871	 1504215539641718
17535	 1504215539659253
4597	 1504215539663850
17902	 1504215539681752
4067	 1504215539685819
18260	 1504215539704079
3927	 1504215539708006
18075	 1504215539726081
3874	 1504215539729955
18120	 1504215539748075
4126	 1504215539752201
18158	 1504215539770359
3831	 1504215539774190
17957	 1504215539792147
4211	 1504215539796358
18158	 1504215539814516
3816	 1504215539818332
18183	 1504215539836515
3931	 1504215539840446
17656	 1504215539858102
4463	 1504215539862565
17934	 1504215539880499
4034	 1504215539884533
18370	 1504215539902903
3886	 1504215539906789
18191	 1504215539924980
3861	 1504215539928841
18262	 1504215539947103
3870	 1504215539950973
17748	 1504215539968721
4195	 1504215539972916
18296	 1504215539991212
3844	 1504215539995056
18021	 1504215540013077
4085	 1504215540017162
18244	 1504215540035406
3924	 1504215540039330
17870	 1504215540057200
4139	 1504215540061339
18157	 1504215540079496
3982	 1504215540083478
18105	 1504215540101583
3908	 1504215540105491
18031	 1504215540123522
4118	 1504215540127640
18133	 1504215540145773
3879	 1504215540149652
18132	 1504215540167784
3978	 1504215540171762
17984	 1504215540189746
4072	 1504215540193818
18238	 1504215540212056
3929	 1504215540215985
18124	 1504215540234109
3863	 1504215540237972
17805	 1504215540255777
4374	 1504215540260151
17716	 1504215540277867
4250	 1504215540282117
17818	 1504215540299935
4445	 1504215540304380
18134	 1504215540322514
3880	 1504215540326394
18190	 1504215540344584
3911	 1504215540348495
18239	 1504215540366734
3973	 1504215540370707
18254	 1504215540388961
3788	 1504215540392749
17392	 1504215540410141
4751	 1504215540414892
17902	 1504215540432794
4108	 1504215540436902
18191	 1504215540455093
3959	 1504215540459052
18221	 1504215540477273
3761	 1504215540481034
18292	 1504215540499326
3855	 1504215540503181
18126	 1504215540521307
3866	 1504215540525173
18079	 1504215540543252
4048	 1504215540547300
18178	 1504215540565478
3804	 1504215540569282
18123	 1504215540587405
4059	 1504215540591464
17727	 1504215540609191
4272	 1504215540613463
18513	 1504215540631976
3753	 1504215540635729
18141	 1504215540653870
3804	 1504215540657674
17964	 1504215540675638
4242	 1504215540679880
16942	 1504215540696822
5091	 1504215540701913
18143	 1504215540720056
3973	 1504215540724029
17907	 1504215540741936
4122	 1504215540746058
17940	 1504215540763998
4345	 1504215540768343
17529	 1504215540785872
4564	 1504215540790436
18146	 1504215540808582
3982	 1504215540812564
18248	 1504215540830812
3899	 1504215540834711
18041	 1504215540852752
3958	 1504215540856710
18286	 1504215540874996
3948	 1504215540878944
17766	 1504215540896710
4227	 1504215540900937
18258	 1504215540919195
3914	 1504215540923109
17879	 1504215540940988
4215	 1504215540945203
17732	 1504215540962935
4372	 1504215540967307
18227	 1504215540985534
3937	 1504215540989471
18140	 1504215541007611
3905	 1504215541011516
18259	 1504215541029775
3879	 1504215541033654
17861	 1504215541051515
4196	 1504215541055711
18122	 1504215541073833
4080	 1504215541077913
17842	 1504215541095755
4262	 1504215541100017
18141	 1504215541118158
3850	 1504215541122008
18280	 1504215541140288
3942	 1504215541144230
18206	 1504215541162436
3829	 1504215541166265
18086	 1504215541184351
4016	 1504215541188367
17312	 1504215541205679
4694	 1504215541210373
18012	 1504215541228385
4082	 1504215541232467
17410	 1504215541249877
4588	 1504215541254465
18360	 1504215541272825
3798	 1504215541276623
18216	 1504215541294839
3924	 1504215541298763
18070	 1504215541316833
3958	 1504215541320791
17608	 1504215541338399
4519	 1504215541342918
18088	 1504215541361006
3957	 1504215541364963
18240	 1504215541383203
3931	 1504215541387134
17948	 1504215541405082
4033	 1504215541409115
18214	 1504215541427329
3926	 1504215541431255
18103	 1504215541449358
3905	 1504215541453263
18184	 1504215541471447
3936	 1504215541475383
18073	 1504215541493456
3908	 1504215541497364
17855	 1504215541515219
4286	 1504215541519505
18115	 1504215541537620
3867	 1504215541541487
18343	 1504215541559830
3840	 1504215541563670
17804	 1504215541581474
4229	 1504215541585703
18235	 1504215541603938
3859	 1504215541607797
17964	 1504215541625761
4105	 1504215541629866
18241	 1504215541648107
3937	 1504215541652044
17405	 1504215541669449
4652	 1504215541674101
18182	 1504215541692283
3992	 1504215541696275
17609	 1504215541713884
4451	 1504215541718335
18039	 1504215541736374
4059	 1504215541740433
17596	 1504215541758029
4648	 1504215541762677
18086	 1504215541780763
3907	 1504215541784670
18226	 1504215541802896
3897	 1504215541806793
18143	 1504215541824936
3921	 1504215541828857
17609	 1504215541846466
4602	 1504215541851068
17938	 1504215541869006
4110	 1504215541873116
18197	 1504215541891313
3990	 1504215541895303
18134	 1504215541913437
3827	 1504215541917264
18293	 1504215541935557
3917	 1504215541939474
18180	 1504215541957654
3830	 1504215541961484
17880	 1504215541979364
4240	 1504215541983604
17688	 1504215542001292
4298	 1504215542005590
18191	 1504215542023781
3998	 1504215542027779
18117	 1504215542045896
3859	 1504215542049755
17654	 1504215542067409
4511	 1504215542071920
18152	 1504215542090072
3908	 1504215542093980
18117	 1504215542112097
4010	 1504215542116107
18037	 1504215542134144
3967	 1504215542138111
18248	 1504215542156359
3910	 1504215542160269
18135	 1504215542178404
3854	 1504215542182258
18196	 1504215542200454
3922	 1504215542204376
18213	 1504215542222589
3741	 1504215542226330
17998	 1504215542244328
4175	 1504215542248503
18291	 1504215542266794
3906	 1504215542270700
17880	 1504215542288580
4113	 1504215542292693
17504	 1504215542310197
4638	 1504215542314835
17600	 1504215542332435
4412	 1504215542336847
18291	 1504215542355138
3897	 1504215542359035
18050	 1504215542377085
3970	 1504215542381055
18270	 1504215542399325
3842	 1504215542403167
18043	 1504215542421210
3942	 1504215542425152
18184	 1504215542443336
3973	 1504215542447309
18168	 1504215542465477
3833	 1504215542469310
17325	 1504215542486635
4849	 1504215542491484
18137	 1504215542509621
3870	 1504215542513491
18112	 1504215542531603
4043	 1504215542535646
18166	 1504215542553812
3859	 1504215542557671
18211	 1504215542575882
3908	 1504215542579790
18206	 1504215542597996
3774	 1504215542601770
17948	 1504215542619718
4341	 1504215542624059
18103	 1504215542642162
3893	 1504215542646055
17943	 1504215542663998
4285	 1504215542668283
17876	 1504215542686159
4122	 1504215542690281
18151	 1504215542708432
3979	 1504215542712411
18296	 1504215542730707
3995	 1504215542734702
18093	 1504215542752795
3890	 1504215542756685
17981	 1504215542774666
4170	 1504215542778836
18119	 1504215542796955
3914	 1504215542800869
17613	 1504215542818482
4531	 1504215542823013
18197	 1504215542841210
3851	 1504215542845061
18298	 1504215542863359
3811	 1504215542867170
18009	 1504215542885179
3979	 1504215542889158
18220	 1504215542907378
3966	 1504215542911344
17712	 1504215542929056
4270	 1504215542933326
18225	 1504215542951551
3973	 1504215542955524
17651	 1504215542973175
4375	 1504215542977550
17950	 1504215542995500
4164	 1504215542999664
17702	 1504215543017366
4344	 1504215543021710
18230	 1504215543039940
3839	 1504215543043779
17368	 1504215543061147
4775	 1504215543065922
18157	 1504215543084079
3992	 1504215543088071
18044	 1504215543106115
4000	 1504215543110115
18121	 1504215543128236
4027	 1504215543132263
18032	 1504215543150295
3912	 1504215543154207
18140	 1504215543172347
4166	 1504215543176513
18214	 1504215543194727
3967	 1504215543198694
18091	 1504215543216785
3937	 1504215543220722
17613	 1504215543238335
4528	 1504215543242863
18053	 1504215543260916
3941	 1504215543264857
18242	 1504215543283099
3967	 1504215543287066
17849	 1504215543304915
4244	 1504215543309159
18183	 1504215543327342
3984	 1504215543331326
17938	 1504215543349264
4176	 1504215543353440
18240	 1504215543371680
3945	 1504215543375625
18138	 1504215543393763
3964	 1504215543397727
18277	 1504215543416004
3822	 1504215543419826
18192	 1504215543438018
3847	 1504215543441865
18154	 1504215543460019
3938	 1504215543463957
17973	 1504215543481930
4031	 1504215543485961
18218	 1504215543504179
3942	 1504215543508121
18087	 1504215543526208
3943	 1504215543530151
18231	 1504215543548382
3893	 1504215543552275
17884	 1504215543570159
4127	 1504215543574286
18154	 1504215543592440
3974	 1504215543596414
18115	 1504215543614529
4018	 1504215543618547
17848	 1504215543636395
4179	 1504215543640574
17951	 1504215543658525
4230	 1504215543662755
18078	 1504215543680833
3972	 1504215543684805
18134	 1504215543702939
3995	 1504215543706934
18127	 1504215543725061
3903	 1504215543728964
18128	 1504215543747092
3943	 1504215543751035
18233	 1504215543769268
3748	 1504215543773016
17957	 1504215543790973
4189	 1504215543795162
18112	 1504215543813274
3851	 1504215543817125
18347	 1504215543835472
3800	 1504215543839272
17516	 1504215543856788
4505	 1504215543861293
18086	 1504215543879379
4094	 1504215543883473
18097	 1504215543901570
3954	 1504215543905524
18348	 1504215543923872
3842	 1504215543927714
17559	 1504215543945273
4417	 1504215543949690
18196	 1504215543967886
3987	 1504215543971873
17886	 1504215543989759
4130	 1504215543993889
18165	 1504215544012054
3955	 1504215544016009
17985	 1504215544033994
3970	 1504215544037964
17910	 1504215544055874
4240	 1504215544060114
18095	 1504215544078209
3962	 1504215544082171
17870	 1504215544100041
4284	 1504215544104325
18059	 1504215544122384
3949	 1504215544126333
17686	 1504215544144019
4393	 1504215544148412
18219	 1504215544166631
3843	 1504215544170474
18196	 1504215544188670
3823	 1504215544192493
17997	 1504215544210490
4267	 1504215544214757
18018	 1504215544232775
4020	 1504215544236795
18199	 1504215544254994
3908	 1504215544258902
18141	 1504215544277043
3868	 1504215544280911
18223	 1504215544299134
3908	 1504215544303042
17964	 1504215544321006
4201	 1504215544325207
18192	 1504215544343399
3952	 1504215544347351
18136	 1504215544365487
3855	 1504215544369342
18058	 1504215544387400
4072	 1504215544391472
18199	 1504215544409671
3799	 1504215544413470
17834	 1504215544431304
4279	 1504215544435583
17593	 1504215544453176
